epoch,train_loss,val_loss,val_acc,val_f1,val_auc
1,0.20797576300799847,0.031019713217392563,0.9857142857142858,0.9855072463768116,0.9997959183673469
2,0.0995079439599067,0.06308964292568686,0.9785714285714285,0.9781021897810219,0.9970408163265306
